,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
69720,0.089495055,-0.0026394401,-0.09566269,-0.00019189491,-0.00062256114,-0.4002287,0.002701254,0.0009223514,-0.0008711511,-0.0024213057,0.77954775,0.07658057,0.12248569,1.3291926,-0.0015870472,-0.0015861191,-0.0010247625,-0.0005811354,0.0044567804,-0.39143053,0.0010457345,0.00050155463,-0.0009316768,0.46419263,-1.3365413,0.00049414794,-0.0020606741,-0.0014606387,-0.00069956714,-0.0008079984,-0.00021249577,-0.81247354
510462,-0.33314985,-0.0030236116,0.46385187,0.00069329597,-0.00044285101,-0.72340244,0.0013832704,0.0003257209,-0.00028280995,-0.0004537919,1.0791421,0.3224451,0.6030632,-0.93771505,-0.0011788688,-0.0005009016,-0.00025956694,-0.0009867138,0.0016647874,0.15949382,0.00075537653,0.0002318259,0.00088472106,-0.4310932,-1.5895946,0.0002819862,-0.0007436138,-0.0005747794,-0.0002609198,-0.0007211577,0.00032384694,-0.6820516
357106,-0.13170123,0.0011100834,0.25229958,0.001235179,0.000585455,-0.7864228,0.0024392956,-0.002658733,0.00025607212,-0.0012027477,-0.22407533,0.22608283,0.54870903,-0.77609205,0.0011319326,0.00066432037,0.004535339,-0.00014098814,0.0021851393,-0.49126375,-0.004429217,0.00049395545,-0.0002062895,1.5299417,1.8904908,0.0010689911,-0.00011556909,0.00090697175,-0.00031803787,3.508521e-06,-0.0016713043,0.11332406
9374,-0.22146073,-0.0023719594,-0.9253905,-0.00041054757,-0.00022989025,-0.5249286,-0.0024458296,-0.0006064306,0.001222996,0.001077312,-1.7529086,0.4110901,0.096388794,-0.63644505,-0.00036950415,0.00015271034,0.0012553545,0.000992463,0.00044185214,-1.0585576,0.0034008534,-0.0009000303,0.0014474241,0.02533208,-0.49795526,3.6428155e-05,0.00050020067,0.0010733048,-0.00029584713,-0.00074298494,-0.0010462684,0.8522058
269705,0.10078356,-0.00073772157,-1.4378649,-0.0016250717,-0.0003782128,-0.87491024,-0.0035596474,-0.00044465263,0.0011326824,0.00035095483,1.1365483,-0.081496015,-0.41320187,-1.5637007,0.00074602524,-0.00021725695,0.0010351922,0.0008014892,-0.00092872814,-1.1851724,0.0011888385,-0.0011550088,0.0003826712,-1.7421403,-0.9255315,-0.0009760147,0.001118067,0.0010915761,-0.00030249212,0.0005351086,-0.0023195199,-0.17214379
14091,-0.09723545,-0.0014635918,0.6907891,-0.0004516693,-0.00048640996,-0.46089303,-0.0019348142,-0.0004322876,0.0012192312,0.0002228697,1.1941648,1.585346,0.014995761,-1.2574496,-0.00022625012,-0.0004200057,0.0008413866,0.0003322291,-0.00012376368,-0.49571598,0.0020981745,-0.00041984755,0.0003346447,-0.9339767,-1.0173349,-5.760591e-05,0.000375791,0.0010837335,-0.00035915765,-0.00021012014,-0.0011720539,0.070918396
222706,-0.03442871,-0.0013411981,0.34428602,0.00072476896,-0.0005597469,-0.25565457,-0.00028429998,-0.00040907555,0.00063604576,0.0005391318,-1.6422908,0.947319,0.63320154,-0.44309446,-0.00025946353,4.503958e-05,0.0004298262,-0.0001368045,-0.00012588192,-0.967537,0.0010090993,-2.6593461e-06,0.00045043262,-0.50212187,-0.6589758,0.0007887543,-2.2938508e-05,0.0008958888,0.00021404885,-0.0007295686,0.00024284082,0.33860102
385100,0.45136878,-0.00290969,0.5687039,0.0007286125,-0.00083030906,-0.594338,0.00064438686,-0.00049068127,-6.5323446e-05,-0.00041443127,0.74555886,0.22361585,-0.5806978,1.0773011,-0.00041492254,-0.00029102003,-0.0006323059,-0.0012107508,0.0014425011,0.4929788,0.0019275493,0.0005724851,-0.00017458625,-0.35081747,0.26362807,0.00049802125,-0.0015869597,5.961895e-05,0.00019010589,-0.0011995477,0.00036848517,0.10306838
403307,-0.10509014,-0.0011582994,0.29645568,0.0015301027,0.0007842449,-0.57191676,-0.0018972196,0.000616156,0.00025274797,0.0010146352,0.644524,0.91983086,0.43359864,-0.4537807,0.0004581329,0.00022939491,0.0007983521,-0.0003145425,-0.0013046515,-1.0773641,-0.00037146133,-0.0027685594,0.001991845,2.7653542,0.33661583,-0.00069165794,-0.00014840008,-0.00050722586,0.00031686533,0.0007046677,-0.00042680767,-0.7702575
311668,-0.4351246,-0.00017050139,1.1879902,0.0009351385,-0.00016346949,-1.031331,0.00074250175,-0.0005996567,0.0004863415,-0.00024735302,0.60556823,-0.21324115,0.23445885,-1.2679541,-0.0004742084,0.00016164445,-0.00027146397,-0.0004531742,-0.0010232085,2.1835806,0.0005115261,0.00016045354,-0.00023811807,0.73492116,-1.3529326,0.0006196103,-0.0009933611,0.00024954238,3.425712e-05,-0.0009914043,0.0009409074,0.6270074
245830,-0.014915701,0.0010394882,-0.07998257,0.0020486936,0.00025609147,1.3066177,0.001195619,-0.0022508327,0.0018773193,-0.000478158,0.09225926,1.9958992,-0.29298183,0.27260244,0.00070491363,0.0017439164,-0.00079811556,0.0027822957,-0.0026856214,1.2705524,-0.0004926213,-0.0011663655,-0.001977008,-0.037503816,-0.023789234,-0.0002915264,0.00015554093,0.0019309225,-0.0005756869,-0.0003438722,0.0012011039,0.35222325
337244,0.70222163,-0.0002882123,0.47628218,0.0009741363,-0.0005252112,2.0091898,-0.0010778654,-0.0011357443,0.0013981004,0.00029159087,0.012535495,0.681176,1.0263824,-0.40692303,-0.00067823316,-0.0005909808,-0.00052353134,9.822037e-05,-0.0010793286,-0.9725616,0.0008122954,-0.00089895894,-0.00047480848,0.3714524,-0.9420762,0.00044945252,-0.0010849867,0.001147976,0.00017730906,-0.0011605609,0.00029509095,0.37024248
271666,-0.34593335,0.000538065,-1.9469966,-0.005460221,-0.0058089225,0.4278889,-0.01953042,0.0028869554,0.0038716788,0.023348939,-0.14023386,-2.4127536,0.3326993,-0.25248575,0.0033332848,0.00068246486,-0.01603434,0.025078032,-0.0065609296,0.5415469,0.008859343,-0.0038887823,-0.00052302086,0.25995287,0.6280955,0.012562647,-0.008976754,0.009001575,-0.0055838446,-0.014782601,0.012733507,-2.4904802
318047,0.14341938,0.00041723443,-0.07883643,-4.0864274e-05,-0.0016990966,1.3347766,-0.0035288124,-0.0032697548,0.0014764925,8.875238e-05,-0.15527646,-1.8839159,-0.04400179,-0.31049562,-0.00052924594,-0.00066855556,-0.0015077471,-0.000103444625,-0.0031007451,-0.3753575,-0.00012437557,-0.0013588535,-0.0005844758,-0.3583045,-0.20780544,0.0008269075,-0.0025555207,0.0025345916,0.00022558114,-0.0022228442,-8.672807e-05,-0.45470285
202319,0.29837513,0.0011069188,-0.031231947,-0.00026114954,-0.00042620898,1.8077548,-0.004407204,-0.0014292165,0.00091945275,2.575306e-05,0.026935633,-0.44070163,0.6442712,0.26513842,0.0013982983,-0.0020005791,-0.0039057725,0.00028021776,0.00075783726,-0.15799358,0.0010971837,-0.0021499777,-0.0028350234,-0.3212158,-0.036606688,0.0008883576,-0.0025026235,0.0009241408,-0.0007496842,-0.00028603798,-0.0013980767,-0.18824694
498814,-0.08438719,-0.002704588,-0.44765142,0.000943008,-0.00067121343,-0.38324806,0.000543543,-0.0004156323,0.0001960008,-0.00017220822,0.5445365,0.6068589,-0.9905948,-0.9385561,-0.00118428,-0.0003840012,0.00018608522,-0.0007192259,0.0009157636,-0.25214404,0.0015995872,0.00031679473,0.0007054886,-0.80578506,-0.35011333,0.0010110764,-0.00087035407,0.00027360325,-2.0225307e-05,-0.0012352567,-4.3516033e-05,0.07697922
292713,-0.20340028,0.0013804259,-0.5587111,0.00027122788,0.0003847203,-0.8164292,0.0017074818,-0.00020187025,-0.0006804174,-0.0023669172,1.145121,-0.33301273,1.3159226,-1.4469703,-0.00014470858,-0.00086179527,-0.00065323827,-0.00015130098,0.00032429234,-0.37917155,-0.00025804993,-0.00048058078,-0.0012672684,-0.8692372,-0.6915918,0.00062172214,-0.0019541048,-0.0004430796,-0.00037093763,0.00011289727,-0.0006591725,1.3530517
38047,0.7879153,-0.0005522682,0.05817469,0.0004926967,-0.00022061735,-0.4300487,-0.0006500664,-0.00033283947,0.00023113535,-0.00032863754,0.37663427,1.9826194,-1.0011079,1.2856508,-0.00022655008,-8.91731e-05,0.0003882578,-0.00034139463,-0.00024748678,0.6791507,0.0007422032,-9.700038e-05,0.0007735167,-0.37424928,-0.616532,3.1463605e-05,-0.00033674834,0.00024903342,0.00024765808,-0.00010571382,-0.00042188374,-0.24399184
26940,0.2242532,-0.0021891952,-1.1468778,0.000503167,-0.0002212757,-0.554576,-0.00011973669,-5.0430663e-05,0.00061173085,-0.00027855998,1.010605,0.19014722,0.3347452,2.0530357,-0.000983711,0.00010305865,0.0008061237,-0.0006247931,0.0005093829,-0.83920556,0.0016391726,0.00067332387,0.002402039,-0.94717354,0.13187405,-0.00086233957,-0.00035675074,-7.646076e-05,0.0005782698,-0.0001669697,-0.00034639752,0.6258076
505883,0.6828683,-0.0027135464,-0.34768772,0.0006019337,-0.00023325818,2.382318,0.0013525536,0.00097298296,-0.0003145777,-0.0007139209,0.2751065,2.2639,0.22601892,-0.27837402,-0.002348377,-0.00057493465,-2.0393292e-05,-0.0008067202,0.0006298962,-0.6204588,0.0006704984,0.00017097157,0.0007114685,0.62672186,-0.053742133,-0.0007247401,-0.0003673957,-0.0005263943,-0.0003374995,-0.00057585916,0.00038924592,0.45609343
196229,-0.31092116,0.00190089,1.9721612,-0.0011686664,0.000910121,-0.46644768,0.0041342005,-6.6557586e-05,-0.0019900287,-0.004584582,1.0336989,-0.033509433,-0.2839586,1.4878532,-0.0037588128,0.0018370667,-0.0009802736,-0.0024064318,-0.0006055465,0.46262738,0.0034964883,0.012710862,6.8214424e-05,0.98812354,-0.17534083,-0.003157506,5.8891466e-05,0.0005529018,0.00018161986,0.0026987586,0.004475237,0.65438515
127818,-0.0362198,0.0010949087,0.30477422,-0.00022644577,0.0004476622,-0.5171725,0.0026300529,0.0005643721,-0.000897697,-0.002199825,0.4022829,0.9827535,0.5464791,-0.8884558,-0.00090084504,-0.0006143366,-0.00088122464,-0.0004995508,0.0001472402,-1.1078912,0.00026665864,0.003573971,-0.0007421649,-1.1081976,3.1743066,-0.00026169958,-0.00095084566,0.00019204775,-0.00025589936,0.0006942871,0.00062852993,0.43476814
331473,-0.10833204,-0.00010535723,-0.95975935,0.00075393124,-0.0003358845,-0.5778153,0.0009218895,-0.00033666892,0.00027726075,-0.00044908287,-1.6259274,0.9638308,0.636953,-0.48926416,-0.00041804215,-7.7184e-05,-0.00018510276,-0.00024230854,-0.0005951857,-0.4082779,0.00059174036,0.00012344934,-0.00031942152,-0.2668676,-0.5265815,0.0007346236,-0.00084804767,0.0005822134,7.094515e-05,-0.00082336663,0.0006253523,-0.78397703
208562,-0.06679751,0.0012939341,-0.5540249,0.00038472508,0.00035974005,-0.31524798,0.0009588954,-0.00019148696,-0.00020283676,-0.0015439193,-0.28900427,0.4429025,0.05667841,-0.86736524,-0.00027300155,-0.0007692123,-0.001022513,0.00024438687,0.0004068319,-1.0366241,0.00034885405,-0.00053413195,-0.0009718102,1.7421516,0.6046127,0.0011653089,-0.0019346669,-0.0002463331,-0.0007130897,-0.00018133219,2.282432e-05,0.20595571
202691,0.40704283,0.0018402596,-0.5699346,-0.00021667285,-0.0005035336,1.944938,-0.0047614183,-0.0017133896,0.001007874,7.934683e-05,-0.25073072,-0.312378,0.24614474,0.34833714,0.0011096869,-0.0019144103,-0.0040161144,0.00046728,0.0006097727,0.05638762,0.0012135197,-0.0029593073,-0.0029257664,-0.01531042,-0.19193889,0.0013313788,-0.0025444722,0.00096305495,-0.00065873325,-0.0006560736,-0.0012849981,-0.16430646
391275,-0.05948244,-0.002527272,1.8664509,0.00084045005,-0.0005888189,-0.97265303,0.0008140254,-0.00028079798,0.00019006089,-0.0008368756,1.8792759,-0.31375262,-0.7284446,1.6359961,-0.00051546097,-0.0003714517,-5.2183324e-05,-0.0010975018,0.0013866617,0.32056704,0.0015004387,0.00070912647,-0.00025079752,0.3305164,0.31480786,0.0006589845,-0.001170153,-6.485491e-05,-0.0004922886,-0.0007887537,0.00039422233,0.9232088
475494,0.5255555,-0.00010337844,1.0104054,0.0029073986,-0.0009309281,2.0527816,0.0010364505,-0.006918379,0.0021987436,-0.0008797961,-0.22811632,0.48684788,0.47620955,-0.70271903,0.0017682399,0.0014746262,0.010968035,0.00037312062,0.0030091081,0.42941535,-0.008575828,0.0007309066,0.0014641812,-0.6105222,1.7024806,-0.0004141301,0.0028087795,0.0020721268,-0.00035824176,0.0029923553,-0.0031862573,-0.95143163
31029,-0.74901307,-0.008986683,0.27157262,-0.0019341755,-0.0005313853,1.0105969,0.002464759,0.0033651637,0.0004971627,0.0007992893,-0.38382134,-1.1863697,-0.25221828,0.040094666,-0.010531668,0.0015390452,0.0010587905,-0.0009144396,0.0034568093,0.065079294,0.00877105,0.0050048158,0.014906208,-0.06842947,0.11864648,-0.005148534,0.0002252981,-0.001987272,0.002945805,-0.0039121355,0.0022282444,-0.052431144
13557,-0.08527875,-0.0010856853,-0.46629938,-0.00041457944,-0.00043911606,-0.44700328,-0.0020002455,-0.0005673651,0.001256468,0.00022133294,1.0927007,1.9273369,0.5611913,-0.3591393,-0.00016652995,-0.00039115595,0.0007001342,0.00034854969,-0.000378168,-0.91790843,0.0021393136,-0.00014580594,0.00018920442,2.0912888,0.025762746,-1.2451858e-05,0.00019649974,0.0011042029,-0.00032809036,-0.00032254428,-0.0010354752,-0.7358133
363525,3.075744,-0.0003227691,0.033474382,0.0010720735,-0.0004117119,-0.72434086,-0.00064096646,-0.0007219246,7.225242e-05,0.00019228183,-0.5178522,-0.38460007,-0.8860183,0.9759188,6.6987624e-05,0.00054013333,-0.00038186504,-0.00073320005,-0.00049539,0.48726767,0.0009550116,0.00014106913,-0.00038301217,0.089582406,-0.3992374,0.0005670112,-0.001620818,-0.0002723109,0.00019145141,-0.0008626868,0.0008261463,-0.50627756
18700,-0.33778933,-0.0021677134,-1.05911,-0.00055257516,-0.00047515752,-0.44329855,-0.002644975,-0.00033015636,0.0012791349,0.0008466331,-0.045407366,0.62710184,0.9447574,2.2085946,9.613295e-05,0.0002484827,0.0002410833,0.0009036523,0.0005506108,-0.06650959,0.0037899262,-0.0007467882,0.00080665504,0.36367533,0.8919074,-0.00045263369,-0.00045594978,0.000643366,-0.00066829013,-0.00040334696,-0.00088221073,-0.86920905
9924,-0.24810924,-0.0019977896,0.3232328,-0.00042084398,-0.00037677374,-0.60758126,-0.002194134,-0.0005406576,0.0012154717,0.0010045487,-1.8043646,0.065795705,0.8648826,-0.5631157,-0.0002545224,5.0225502e-05,0.0010374794,0.0009867495,0.00021770381,-1.0084409,0.0029431502,-0.0008239514,0.0010189735,-0.09474438,-0.656229,0.00019672078,0.0004889578,0.0013978347,-2.2287508e-05,-0.0006524873,-0.0009915049,0.852885
48452,-1.1768553,-0.009272848,-0.36870632,-0.00027119523,-0.0035595004,0.5220535,-0.009722005,0.0022523715,0.0024533358,0.015419686,-0.28041998,-1.7794456,-0.23965862,-0.08219883,0.0024656286,0.0065248027,-0.0071254955,0.012813756,-0.003264847,0.07585942,0.0076115155,-0.004022872,0.0019576466,0.039125193,0.18550944,0.008123579,-0.0036128417,0.00988029,0.0010900535,-0.012497655,0.009855315,0.3482334
394454,0.37940478,-0.0023724325,-0.6154629,0.00067655736,-0.0010209993,-0.5215868,0.0002522662,-0.0006211428,-0.00017749313,-0.0003092484,-0.11761033,0.22447588,-1.2987667,1.0780817,-0.0006646559,-0.0002028839,-0.00062083255,-0.0008866542,0.0011085109,0.0049747983,0.0018812146,0.00044569923,6.614827e-05,0.49005893,-0.02105644,0.0008859766,-0.0016148264,5.10121e-05,-0.00013810082,-0.0013704937,0.0005600012,-0.13771102
289374,-1.0065311,7.050106e-05,0.2885092,0.00071281614,-0.0002795668,-0.50007045,0.0004444891,-0.00040433108,0.0004134941,-0.00020459238,-0.0852176,1.5295672,-1.0261993,1.1808264,-0.0004802866,0.00018807748,-0.00042651733,-0.00029300162,-0.0013954847,0.1407046,0.00013773925,-0.00021686031,-0.00029972763,0.22082685,0.06776338,0.00027024536,-0.001134447,0.0004379482,9.270088e-05,-0.00056193804,0.0010187103,-2.5121908
5198,-0.02960685,-0.0032642533,1.1532775,0.00047626867,-0.00025125593,-0.9127899,0.0016651137,0.00076165,-0.00040597597,-0.0006633252,0.77105314,-0.02962931,-1.094909,1.2778945,-0.0010479594,0.00019535121,-0.00016875712,-0.001005974,0.001922111,1.0615847,0.0008911721,0.0007706282,0.00048335214,0.31170985,-0.21809664,-0.00039176666,-0.0011363558,-0.00087141455,-0.00019125752,-0.0007949113,0.0009801753,1.389106
318050,-0.17179012,0.0003382364,0.44185188,0.00042717168,-0.0010411107,1.2887219,-0.0023582624,-0.0028549049,0.0018872288,0.00033268883,-0.1188625,-0.9068544,0.20276263,-0.06609963,-0.0005267128,2.6138903e-05,-0.0017120938,0.0003554807,-0.0030342136,0.051832985,0.0006065998,-0.00085598335,-0.0004422764,-0.08777377,0.028976714,0.0008860149,-0.0020741876,0.002395672,0.00053189514,-0.0024855745,0.00058648596,-0.19337884
447430,0.8210929,-0.006279937,1.0322781,-0.0018362995,-0.004811576,1.6214172,-0.0022333676,0.001973766,-0.003911783,0.0013287732,-0.110847436,-1.0924582,-0.11131446,-0.10796784,-0.0054328092,-0.0045069396,-0.0065864655,-0.0015959904,0.0066948324,0.5543516,0.0038059626,-2.5465564e-05,-0.0009993688,0.727626,-0.63627976,0.0021819524,-0.0030511715,-0.0016623975,-0.0031212952,-0.0036564625,0.0002302444,-3.4521487
162262,-0.2104751,-0.001056243,0.06967968,0.0012001389,-0.00032949663,-0.8270183,-0.0006104605,-0.0004215339,0.00021176251,0.0016382214,-0.31428465,-0.37702483,-0.63682514,1.1077157,0.00012475596,0.0014965208,-0.00033117074,0.00010819392,-0.00095172523,0.14199688,0.0009416055,-0.00011058514,0.0003722377,-0.35078442,0.0065975827,0.0011177205,-0.0010166281,0.00021767165,0.00067715114,-0.000990197,0.0020139886,-0.27604437
433326,-0.17253135,-0.0013544353,1.1666158,-0.0015174404,-0.0004771795,-0.53048927,-0.003872498,-0.00021213878,0.0016734677,0.0010788322,0.5596601,1.5709295,0.08925292,-1.4223355,0.00047826336,-4.2654254e-05,0.0012854565,0.00079943024,-0.00083186274,-0.600387,0.0022586423,-0.00076369254,-3.6620626e-05,-1.0392113,-0.42313597,-0.00074645644,0.0011671636,0.0016629458,-0.00015251493,0.00012279933,-0.0017845314,0.069985606
497578,-0.22535017,-0.0019223435,-0.5721378,0.0007993589,-0.0007770378,-0.77012897,0.00018928495,-0.0006192911,-0.00027647748,-0.00020331281,-1.8113021,0.66449326,0.13247845,-0.72335875,-0.00082132,-9.210606e-05,0.00024278424,-0.00053981686,0.0006166872,0.5478824,0.001507678,0.00017577947,0.00044537932,-0.37523028,0.7583889,0.000943314,-0.00087588024,0.0005140995,0.00013852837,-0.001256219,0.00022001141,-0.9078176
93711,0.5323449,-0.002154169,0.5366676,0.0009498962,-0.0010217034,-0.84680593,-0.0009162933,-0.00015107667,-0.00049844896,0.0013372205,-0.09611706,-0.9346149,1.2791582,1.2839907,0.00032609634,0.0004347962,-0.0018728151,0.0006332235,0.0017044919,0.50664693,0.0029280395,-0.00012078215,0.00035185946,-0.0955375,-0.06704126,0.0006691246,-0.0017354377,-0.00027098635,-0.0006982772,-0.0008753346,0.0016608813,-0.9712458
137568,-0.08159969,-0.0009604577,1.6924925,0.0011125485,-5.1330982e-05,-1.0760721,-0.002947141,-6.501413e-05,-0.0025222725,0.0016484163,0.51363325,-0.6861282,0.32958573,-1.7545365,-0.00014831903,0.001019088,-0.0023527371,0.00057109375,0.0032300095,2.923607,0.0028460484,-0.00033786427,0.00021451489,1.0021882,-1.5766226,0.0026795792,-0.003391712,-0.0047799014,-0.0035415515,-0.000811587,0.0021183658,-0.9889127
66762,0.7496071,-0.009242797,0.42480892,-0.000322034,-0.0017518726,1.6326505,0.0050513847,0.0026111987,-0.002651982,-0.0016494907,0.07589588,-0.6765073,1.215115,-0.5794137,-0.0037124362,-0.0027508803,-0.000610913,-0.0010646987,0.0065700184,-0.8054164,0.0026390112,-0.00053249847,-0.00085452624,-0.826953,0.7317111,-0.0014104472,-0.0011389024,0.00041943335,-0.000818436,-0.0031758465,-0.0016625534,1.2946737
384276,0.7095075,-0.0028286017,0.97976255,0.00096065353,-0.0007233024,-0.34453052,0.0008215768,-0.00046309584,0.0003095657,-0.0005268526,1.4308008,0.19879936,-0.870829,1.2384232,-0.00052081293,-0.0006757222,-0.00053851877,-0.001470642,0.001561356,0.5434674,0.0020081038,0.0007762998,-0.00013364888,0.7105526,-0.6231074,0.0006879837,-0.0013022221,-0.00021804341,-0.00030094347,-0.0009799849,0.0004422129,0.2272697
97334,-0.072974004,-0.0018872218,0.07499883,0.00095160166,-0.00047527568,-0.59078,0.00044544012,-0.00021716475,2.2535347e-05,6.143995e-05,-0.28337798,0.16777577,0.46074548,0.7289306,-0.00023344163,0.00016410757,-6.03756e-05,-0.00042446627,0.00027293724,0.69788295,0.0014226782,0.00015362166,0.00015719738,-0.5408162,0.34255487,0.00063362054,-0.0007883122,0.00045286104,-4.824713e-05,-0.00067465537,0.0006362651,1.3888152
466957,-0.15634009,-0.0010580308,0.015649123,0.00019975679,-0.00053164386,-0.80289185,0.001403292,0.000297011,-0.00070210896,-0.0010123545,-2.0060735,-0.14844905,-1.3797661,-0.4756134,-0.0010772515,-0.00029335363,-0.00018553453,-0.0004057572,0.0013589113,-1.5663868,0.00058497523,0.0003904944,0.00010224836,0.21580188,-0.87550896,0.00076476735,-0.0010943993,-9.317725e-05,4.4014778e-05,-0.00094804325,0.0003943566,-1.9214109
385344,0.4613535,-0.0010622693,0.06197293,0.000709142,-0.0005691829,0.048511907,0.0014024128,-7.9256126e-05,-0.00041888157,-0.0005813455,-2.5448825,0.19424242,-1.5233158,0.12290067,-0.0009884033,0.00057794416,-0.000985268,-0.0004737032,0.00077787763,3.4590886,0.0017726212,0.00049787783,0.00019312807,-0.19556576,-0.7241551,0.0019576775,-0.0012997597,0.00088814815,0.00029130248,-0.0010878304,0.0005869999,-1.4554253
476145,-0.041294746,-0.00020812755,-1.1214126,0.0011759431,-0.00014060986,-0.8745792,0.0011730264,-0.0007411112,0.0005638421,-0.00044671708,1.2806487,0.34174076,1.4275213,-1.2515682,2.3382046e-05,0.00020562808,0.002053243,-0.0005488518,0.00025720854,0.97124314,-0.0014759622,0.00013668656,0.0002404897,-1.591516,-0.4836147,0.00011466453,0.00035411218,0.00041440935,-9.1735405e-05,0.0010119156,-0.00013557945,0.48081678
63977,-0.072504014,0.00051684765,-0.91385794,0.00021441592,0.00058172387,-0.44090375,0.0027893183,0.0007826257,-0.0008355761,-0.0025792033,1.2463087,1.5421615,0.15540697,-0.4427,-0.00041256478,-0.000972998,-0.0010793731,-0.00013527069,0.0012990773,0.29130504,0.0003850923,0.00034390873,-0.0013212686,1.5333785,1.3429534,0.00060902233,-0.0018246123,-0.00045205143,-0.0007175566,-0.00021683455,-2.4685776e-05,0.31018662
16460,-0.056013424,-0.0013783906,-1.1528449,-0.0004943364,-0.00047566817,-0.9855249,-0.001922219,-0.00064492883,0.0006931338,0.0004956281,-2.3880508,-0.12498566,1.3947369,-1.011665,-0.00010653458,3.50326e-05,0.00083845435,0.000516375,0.00013657543,1.2345076,0.0028640514,-0.0005267189,0.00047417174,-0.88919574,1.1112071,0.00023184228,0.00052401866,0.0012851793,-0.0002705084,-0.00045085757,-0.0009848262,0.8517268
312929,0.03280912,-0.0002238991,-0.578993,0.0010092204,-0.00019089441,-0.6260104,0.00097601337,-0.00026992656,0.0004969306,-0.00012853477,0.1438262,0.4532927,1.1421541,1.5973825,-0.0001708092,0.0002022771,-0.00032231552,-0.00024189752,-0.0010206929,-0.2611022,0.00055890984,0.00015193588,-0.00029638215,-0.24773088,0.23077196,0.00034911654,-0.0009590373,0.00056634785,0.00025583728,-0.000910207,0.00097466947,-0.29145962
522332,0.2537405,-0.0016217206,-0.54376143,-0.002434359,0.00034703722,-0.5970762,-0.00364734,-0.0005779031,0.0015703352,0.00075851753,0.6368667,0.6739133,0.642231,-1.0410659,-0.0002311231,2.0562462e-05,0.00092802645,0.0010004519,0.002707621,-1.0080521,0.0050819125,-0.00024667717,0.0004058988,1.8340075,1.1561007,-0.0015616055,0.00046431678,0.0011718102,-0.0008486867,0.00084713136,-0.0017826473,-0.820775
117706,-0.9901145,0.003749248,1.3833034,-0.0032545328,0.0015835892,-0.5723671,0.0063326503,0.00013064938,-0.0033830304,-0.008335292,0.9194956,0.7423823,0.46150303,1.6016269,-0.0049811373,0.0035433173,-0.0013721624,-0.002689156,-0.0012758425,1.045739,0.004903798,0.019015016,-0.0014598318,0.9796307,0.048873484,-0.006580672,2.867247e-05,0.0006767505,-8.568215e-05,0.00482749,0.006233939,1.2034891
253718,-0.014992023,-0.00032744498,0.12457236,0.0009884416,-0.00027640452,-0.6833709,0.00069837953,-0.00044002512,0.00014987554,-0.00023935609,-1.6089914,0.22255068,0.514895,-0.5918478,-0.0002997226,0.00018440417,0.00012940657,-0.00033977407,-0.0008256237,-0.52157253,0.00025722626,-9.861347e-05,0.00030778314,-0.28873664,-0.5893194,0.0004571159,-0.0006857977,0.00040283258,0.00031932068,-0.0006486156,0.00053229806,-0.7061014
132946,-0.08499058,-0.0010186504,0.7716696,0.00072770985,-0.00034106703,-0.52005184,-0.00075375475,-0.00027911912,-0.00014008918,-0.0005230742,0.6185159,-0.056746006,-0.054090515,-1.1270269,-0.00040775986,-0.00053763716,-8.319641e-05,-0.0004078185,0.00092712854,-1.1141816,0.000674972,-0.0002797912,-0.00015066356,-0.83664536,-0.817909,0.0006523173,-0.00123862,-0.0002960158,-0.00063218974,-0.00024821342,-0.00026755844,1.5623648
86682,2.2311583,0.003164425,2.9016118,-0.0024675038,-0.0013415889,0.97654116,-0.0035535959,0.0030841525,-0.0058909496,0.0021146017,-1.053004,-1.5316929,-2.188258,0.5020695,0.0029637392,0.00599011,-0.019289793,0.0028277885,0.003992015,2.549324,0.007993993,0.0012736212,0.0014371324,-0.37324688,-0.1712002,0.005397057,-0.005255488,0.00058554596,-0.0048071276,-0.00026204126,0.0072398037,-1.513469
426612,0.13513671,-0.0012715105,-0.7284292,-0.0015311749,-0.00049169513,-0.28536832,-0.0041383305,-0.000282597,0.0017833983,0.001203428,0.10781551,1.7383531,-0.7407524,1.0351785,0.0007174761,0.00032559733,0.00094168755,0.0012412195,-0.0012451508,0.2448143,0.0024512631,-0.00069305627,-0.0003091913,-0.1738645,0.40933406,-0.0008568909,0.0008446034,0.0018200903,-0.00018559417,7.2246253e-06,-0.0014368925,-0.7293954
184206,-0.1294274,0.00022951377,-0.1373282,0.00047842608,-7.938137e-05,-0.47427627,0.0011784283,-7.979967e-05,0.00015526499,-0.00095461664,0.7951736,0.931745,-0.07818899,-0.8023234,-0.00019527202,-0.00033740693,-0.00038241182,-0.00031705436,-0.00028083264,-0.19683039,0.0003264102,2.9646174e-06,-0.0006026961,-0.8973575,-0.741107,0.0006247361,-0.0009845553,0.00034261588,-6.971376e-05,-0.00034950502,0.00031096782,0.2413355
320019,0.06566483,-0.00014217869,0.61083186,0.0007783622,-0.00032014807,-0.6224805,0.0008820824,-0.0004762879,0.00035893146,-0.000415773,-1.9875628,-0.46446428,0.10862619,-0.7201635,-0.00038716756,0.00012239793,-5.8041976e-05,-0.00036105933,-0.00092757057,-1.4314295,0.00035217495,4.9912378e-05,-0.00012428506,-0.03010863,0.30422023,0.0005004132,-0.0007225626,0.0006472752,0.0001211741,-0.0008141788,0.00066773774,1.3116226
